425860,29.77143,Vector Assault
425820,3.4292562,Dragonpath
425760,21.80406,EGO PROTOCOL
425720,7.3072515,Cloudlands : VR Minigolf
425600,42.030132,The Order of the Thorne - The King's Challenge
425310,15.896739,Ghostbusters™
425300,7.859904,Super Button Soccer
425150,8.660128,Assassins vs Pirates
425040,4.197033,ComixPlay #1: The Endless Incident
424850,8.996142,Galactineers
424830,1.9101065,Bell Ringer
424750,3.6363602,The BoX
424640,11.280759,Karaski: What Goes Up...
424370,0.0308594,Wolcen: Lords of Mayhem
424280,34.167557,Iron Snout
424260,6.8902473,Feelings Adrift
424210,0.86910045,SodaCity
424170,0.13748899,The fall of gods
424060,9.637989,The Glow
424010,9.276634,Crudelis
423880,67.1451,Carpe Diem
423840,3.6386695,BanHammer
423800,11.941593,Automata Empire
423740,15.999986,Save Your Mother
423720,13.461534,Color Chaos
423710,4.485793,Invasion: Brain Craving
423700,6.072234,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!
423620,24.886515,Hero Defense - Haunted Island
423610,19.696268,Where's My Mommy?
423490,12.331193,Air Missions: HIND
423440,48.80895,Choice of Kung Fu
423320,29.840157,Pendragon Rising
423270,9.058264,ZHEROS
423230,18.840565,Furi
423120,22.418953,Community College Hero: Trial by Fire
422980,2.9799967,Super Robot Jump Jump
422970,0.127264,Devil Daggers
422860,14.793582,Holodance
422650,8.30952,Megamagic: Wizards of the Neon Age
422590,5.617088,Wacky Wheels HD
422250,2.1967545,ShipLord
422110,17.380186,Wand Wars
421910,47.878155,PANOPTES
421900,6.9398546,Shadowrun Chronicles: INFECTED Director's Cut
421890,23.932533,Avaris 2: The Return of the Empress
421810,9.305383,OH! RPG!
421740,21.675365,Goetia
421670,14.703428,CUPID - A free to play Visual Novel
421630,19.665163,A Study in Steampunk: Choice by Gaslight
421620,7.7669854,Dissonance: An Interactive Novelette
421610,22.049023,XBlaze Code: Embryo
421260,9.471964,Militia
421180,0.90848964,Umbra: Shadow of Death
421140,1.421943,Blades of the Righteous
421120,29.168943,Samorost 3
421060,2.4052148,Age of Steel: Recharge
421050,34.227654,Deponia Doomsday
421040,38.45702,Plantera
420930,8.6238165,CHKN
420900,1.4194555,Mech Anarchy
420850,9.920855,Cosmic Leap
420790,5.6831584,StarBreak
420770,2.5948107,The Legend of Dark Witch
420740,12.2885895,The Deed
420670,32.5,Elite vs. Freedom
420570,5.959808,Cubixx HD
420530,1.923075,OneShot
420500,6.5656586,Rynn's Adventure: Trouble in the Enchanted Forest
420380,13.465345,The Strike
420270,8.470462,Into the Void
420160,22.325815,Alphabeats: Master Edition
420110,52.35064,NEKOPARA Vol. 2
420070,16.25823,Kill The Plumber
420060,4.80769,Candle
419810,15.295144,House of Hell
419500,17.669176,Red Game Without A Great Name
419090,5.960497,Vector Strain
419080,2.5117989,Bridge Constructor Stunts
418950,19.855211,DreadOut: Keepers of The Dark
418910,35.57578,Idle Civilization
418610,7.0678287,Swiftly
418430,1.234657,Survive Me Miolhr
418310,4.4617043,Chronicles of a Dark Lord: Rhapsody Clash
418300,9.747289,Wick
418180,0.0056057,Tempest
418160,26.134335,Garden Rescue: Christmas Edition
418150,11.893475,The Madness of Little Emma
418120,8.828682,Cally's Caves 3
418110,8.214957,March of War: FaceOff - XL
417990,5.179764,Major\Minor
417980,2.4023561,Planet Diver
417900,5.2019362,Unknown
417880,3.717887,Everybody's Gone to the Rapture
417860,14.175921,Emily is Away
417730,4.04218,Shakedown Racing One
417480,7.9215665,Marcus Level
417350,14.47561,Monkey King Saga
417310,5.2607756,Hiragana Pixel Party
417060,5.415862,UnSummoning: the Spectral Horde
417020,35.0,REalM: Walk of Soul
416850,1.0263529,Astral Gun
416840,13.804003,Color By
416790,14.047617,The Metronomicon
416770,57.376774,SquareCells
416720,16.633728,Toro
416680,2.3613198,Zombie Night Terror
416670,0.674112,Gunslingers
416640,26.450895,Diabolical
416630,0.208768,True Lover's Knot
416610,7.306442,The Growth Journey
416550,12.997705,Rubber Ducky and the Rainbow Gun
416450,1.0460765,Emporea: Realms of War and Magic
416370,8.827555,Showing Tonight: Mindhunters Incident
