0,3025.7753992524636
2004,25883.956661013755
2016,1256.3862156987875
2005,622.9072806471686
1970,1645.0941209991452
2006,14980.452312485022
2007,26621.136653773603
2008,3575.833556630286
2009,7903.885629861087
1997,112.34868421052632
1998,5247.9002443582
2010,10256.441541947
1999,16498.17105263158
2011,6375.226867029164
2000,38570.273113353556
2012,7606.815467466574
2001,800.5548532731377
2013,12338.720088424008
2014,1495.1109708333088
2003,26706.433333333334
2015,3382.3283465291843
